id,landuse_id,landuse_description,label,anotador1,ambiguous,anotador3
1169079,6,posto de coleta do ibge,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
10063181,6,posto de combustiveis,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
2849472,6,posto de combustivel sao cristovao,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
5302908,6,posto de gaslina,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
7997881,6,posto de gasolina,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
5176379,6,posto de gasolina am pm,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
2416733,6,posto de gasolina br,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
2644895,6,posto de gasolina dislub,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
5650732,6,posto de gasolina em construcao,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,OBRAS,N,OBRAS
3125645,6,posto de gasolina gazol,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
2756545,6,posto de gasolina sao jose,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
8635988,6,posto de gazolina br,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
9390189,6,posto de lavagem castur,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
10873714,6,posto de medicamento cordeiro,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",SAÚDE HUMANA E SERVIÇOS SOCIAIS,N,SAÚDE HUMANA E SERVIÇOS SOCIAIS
4878815,6,posto de molas big bem,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
10233374,6,posto de molas do paraiba,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
9276057,6,posto de molas e freios do geldon,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
3892727,5,posto de saude do tx progresso,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,N,SAÚDE HUMANA E SERVIÇOS SOCIAIS
688744,5,posto de saude vila tapara,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,N,SAÚDE HUMANA E SERVIÇOS SOCIAIS
1147609,6,posto de taxi,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- TRANSPORTE TERRESTRE,N,- TRANSPORTE TERRESTRE
5854285,6,posto de vacinacao,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,SAÚDE HUMANA E SERVIÇOS SOCIAIS,N,SAÚDE HUMANA E SERVIÇOS SOCIAIS
7637362,6,posto degasolina,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
2081663,6,posto dos correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,N,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA
1144152,6,posto eliana,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,S,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
1016723,6,posto entrega de correspondencias,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,N,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA
10682912,6,posto fiscal,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
6262749,6,posto gasolina,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
8952666,6,posto lalaco i,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
10801228,6,posto mais voce,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
2238941,5,posto margarida alves de almeida,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,s,SAÚDE HUMANA E SERVIÇOS SOCIAIS
6124138,5,posto medico tab de meneses,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,N,SAÚDE HUMANA E SERVIÇOS SOCIAIS
8886106,6,posto reforco,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,NÃO DEFINIDO,s,NÃO DEFINIDO
5411703,6,posto saude,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,N,SAÚDE HUMANA E SERVIÇOS SOCIAIS
11128283,6,posto shell,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
1296777,6,posto telefone,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,N,INFORMAÇÃO E COMUNICAÇÃO
6128701,6,posto texaco,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
10607899,6,pousada alabi,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
3344047,6,pousada arca de noe,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
11029398,6,pousada aruana,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
3130558,6,pousada belissima 2,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
4009530,6,pousada do campeao,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
7713479,6,pousada do ceara,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
6271885,6,pousada dos anjos,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
1802879,6,pousada e restaurante ursao,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
7068185,6,pousada maria florencia,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
706839,6,pousada paraiso do amor,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
10118172,6,pousada parque,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
10274882,6,pousada prigol,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
837987,6,pousada tropical,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
10697444,6,pousada vip,- ALOJAMENTO,- ALOJAMENTO,N,- ALOJAMENTO
6270986,6,ppusada,NÃO DEFINIDO,- ALOJAMENTO,N,- ALOJAMENTO
9018868,4,pre escola cne,EDUCAÇÃO,EDUCAÇÃO,N,EDUCAÇÃO
974268,6,predio comercial,- COMÉRCIO VAREJISTA,NÃO DEFINIDO,N,- COMÉRCIO VAREJISTA
3536611,6,predio comercial box,- COMÉRCIO VAREJISTA,NÃO DEFINIDO,N,NÃO DEFINIDO
1030814,5,predio comercial de saude,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,N,SAÚDE HUMANA E SERVIÇOS SOCIAIS
3079359,6,predio da antiga telasa,DESOCUPADO,DESOCUPADO,N,DESOCUPADO
1827012,6,predio da associacao dos pescadores,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
2502902,6,predio da rua prof osorio,NÃO DEFINIDO,NÃO DEFINIDO,N,NÃO DEFINIDO
6254015,6,predio em construcao,OBRAS,OBRAS,N,OBRAS
1885722,6,predio para alugar,DESOCUPADO,DESOCUPADO,N,DESOCUPADO
11011141,6,predio prefeitura municipal,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
9165622,6,predio vago,DESOCUPADO,DESOCUPADO,N,DESOCUPADO
3231450,6,prefeitura,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
985018,6,prefeitura mnunicipal,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
1570498,6,prefeitura municipal de crateus,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
2699518,6,presentes e cia,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,S,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
7519853,6,prestacao de servico de implementos agri,INFORMAÇÃO E COMUNICAÇÃO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",S,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
4427160,6,previdencia social,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
6132021,6,previdencia social inss,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
9698433,6,pro reitoria superintendencia academica,NÃO DEFINIDO,EDUCAÇÃO,N,EDUCAÇÃO
3652389,3,producao de cacau,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",N,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
7719091,6,produtos alimenticos,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",S,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
10040141,3,produtos veterinarios e sementes,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
10091452,6,projeto de inclusao digital beija flor,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,EDUCAÇÃO,s,EDUCAÇÃO
5364149,6,promotoria de justica,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
5758853,5,psf,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,N,SAÚDE HUMANA E SERVIÇOS SOCIAIS
27790,6,quadra,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
5131787,6,quadra esportiva,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
4336206,6,quilombo da morena bar,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
8090591,6,quinutri alimentos,NÃO DEFINIDO,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
7259966,6,quiosque estrela do mar,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
3734656,6,quiosqui da praca gabriel moreira,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
4435288,6,racco equipamento de seguranca do trabal,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",- COMÉRCIO VAREJISTA,s,- COMÉRCIO VAREJISTA
5548461,6,radio,NÃO DEFINIDO,INFORMAÇÃO E COMUNICAÇÃO,N,INFORMAÇÃO E COMUNICAÇÃO
6878160,6,radio comunicativa,NÃO DEFINIDO,INFORMAÇÃO E COMUNICAÇÃO,N,INFORMAÇÃO E COMUNICAÇÃO
5502719,6,radio maranatha,NÃO DEFINIDO,INFORMAÇÃO E COMUNICAÇÃO,N,INFORMAÇÃO E COMUNICAÇÃO
5890099,6,radio pomerana,NÃO DEFINIDO,INFORMAÇÃO E COMUNICAÇÃO,N,INFORMAÇÃO E COMUNICAÇÃO
9448494,6,rancho para festa,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",S,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
4417319,6,rcp transportes ltda,- TRANSPORTE TERRESTRE,- TRANSPORTE TERRESTRE,N,- TRANSPORTE TERRESTRE
7071635,6,rdm confeccoes,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,INDÚSTRIAS DE TRANSFORMAÇÃO,S,INDÚSTRIAS DE TRANSFORMAÇÃO
4251238,6,realzaoo mundo de variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,N,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
2729458,6,reciclado,NÃO DEFINIDO,NÃO DEFINIDO,N,NÃO DEFINIDO
7035392,6,reciclagem de produtos plasticos,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",N,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
7017272,6,recinto de exposicoes,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
3601784,6,recreio tenis clube,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
4164446,6,rede de abastecimento de agua embasa,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",N,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
6929017,6,reforma de sofa,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
4475558,6,reformadora de moveis,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
9543585,6,registro civil,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
9293784,6,registro de imoveis oficio,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",N,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
8699558,6,rei do freio atacado,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",N,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
4621738,6,relicario papelaria e presentes,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",N,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS"
7418196,6,religioso testemunha de jeova,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",N,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
9611996,6,relojoaria do arno,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,N,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
9841345,6,representante comercial,- COMÉRCIO VAREJISTA,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",N,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
5037193,6,reservatorio da copasa,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",N,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
6429681,6,restaurante,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
1304102,6,restaurante aeroporto,- TRANSPORTE AÉREO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
8635427,6,restaurante de comida caseira,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
904156,6,restaurante pontal beach,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
4461756,6,restaurante salmon,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
727939,6,restaurante vitoria 2,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
5222718,6,revenda de celular,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,N,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
4798279,6,revendedora de carros mitsubishi motors,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
7764724,6,rgf engenharia,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",N,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
4522656,6,ricardo imoveis,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,N,ATIVIDADES IMOBILIÁRIAS
3202534,6,riplast distribuidora,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",N,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
224873,3,roca de farinha,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",N,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
